x,y,z,interval_no,pause/unpause,data_sample_no,packet_no,App_Interval_no,RunType
-0.55566406, -1.0742188, 1.3081055,1,0,122,24,1,1 
-0.62841797, -0.030273438, 1.7368164,1,0,123,24,1,1 
-0.6245117, 0.1850586, 1.8061523,1,0,124,24,1,1 
-0.95703125, -0.4165039, 0.97753906,1,0,125,24,1,1 
-0.9707031, 0.122558594, 1.543457,1,0,126,24,1,1 
-1.1914062, -0.01953125, 1.2504883,1,0,127,24,1,1 
-1.3813477, 0.37646484, 1.1772461,1,0,128,24,1,1 
-0.609375, 0.09277344, 0.8461914,1,0,129,24,1,1 
-0.24511719, 0.3696289, 0.88183594,1,0,130,24,1,1 
0.068359375, 0.51708984, 0.7026367,1,0,131,25,1,1 
0.16210938, 0.53564453, 0.77734375,1,0,132,25,1,1 
0.24414062, 0.48876953, 0.88427734,1,0,133,25,1,1 
0.27294922, 0.45410156, 0.8881836,1,0,134,25,1,1 
0.19580078, 0.38330078, 1.09375,1,0,135,25,1,1 
0.20458984, 0.25927734, 1.1762695,1,0,136,25,1,1 
0.21044922, 0.16259766, 1.1796875,1,0,137,25,1,1 
0.26611328, 0.21142578, 1.1894531,1,0,138,25,1,1 
0.36083984, 0.28710938, 1.1240234,1,0,139,25,1,1 
0.48486328, 0.6166992, 1.9433594,1,0,140,25,1,1 
0.9238281, 1.6230469, 4.154785,1,0,141,25,1,1 
1.7548828, 3.559082, 7.378418,1,0,142,25,1,1 
2.2646484, -2.239746, 6.2788086,1,0,143,25,1,1 
1.8413086, -9.208008, 2.0634766,1,0,144,25,1,1 
6.939453, -4.4589844, -0.018066406,1,0,145,25,1,1 
9.28125, 1.7641602, 2.8828125,1,0,146,25,1,1 
9.73877, 5.3632812, 1.2924805,1,0,147,25,1,1 
4.133301, 2.7080078, 1.7294922,1,0,148,25,1,1 
3.8759766, 0.74902344, 1.8432617,1,0,149,26,1,1 
4.7250977, -0.2211914, 1.3178711,1,0,150,26,1,1 
4.855957, -1.1259766, 1.1982422,1,0,151,26,1,1 
5.2626953, -1.4995117, 0.57958984,1,0,152,26,1,1 
4.6450195, -1.3823242, 0.5854492,1,0,153,26,1,1 
4.2700195, -1.1967773, 0.4296875,1,0,154,26,1,1 
4.1152344, -0.46240234, 0.2841797,1,0,155,26,1,1 
3.5327148, -0.1640625, 0.47607422,1,0,156,26,1,1 
3.2285156, -0.41845703, 0.7006836,1,0,157,26,1,1 
2.8574219, -0.69628906, 1.0214844,1,0,158,26,1,1 
2.8950195, -0.5385742, 1.0649414,1,0,159,26,1,1 
2.3686523, 0.030761719, 1.1386719,1,0,160,26,1,1 
2.2402344, 0.40771484, 0.7817383,1,0,161,26,1,1 
1.2431641, 0.5722656, 1.3364258,1,0,162,26,1,1 
0.0043945312, 0.35253906, 1.8027344,1,0,163,26,1,1 
-0.8046875, -0.30419922, 1.753418,1,0,164,26,1,1 
-0.77685547, 0.87158203, 1.9082031,1,0,165,26,1,1 
-0.6538086, -0.033203125, 1.1870117,1,0,166,26,1,1 
-0.97753906, 0.64453125, 1.4819336,1,0,167,27,1,1 
-1.0874023, 0.46875, 1.1225586,1,0,168,27,1,1 
-0.9589844, 0.32666016, 1.0043945,1,0,169,27,1,1 
-0.65722656, 0.23095703, 0.9511719,1,0,170,27,1,1 
-0.37304688, 0.099121094, 0.8647461,1,0,171,27,1,1 
-0.32177734, -0.09277344, 0.8027344,1,0,172,27,1,1 
-0.049804688, -0.3076172, 0.7470703,1,0,173,27,1,1 
-0.020507812, -0.4375, 0.7685547,1,0,174,27,1,1 
0.22705078, -0.34179688, 0.8691406,1,0,175,27,1,1 
0.50390625, -0.28125, 0.9614258,1,0,176,27,1,1 
0.5571289, -0.24951172, 1.0224609,1,0,177,27,1,1 
0.48339844, -0.2685547, 1.0976562,1,0,178,27,1,1 
0.52490234, -0.23876953, 1.1645508,1,0,179,27,1,1 
0.47851562, -0.27197266, 1.171875,1,0,180,27,1,1 
0.43847656, -0.22607422, 1.1235352,1,0,181,27,1,1 
0.33398438, -0.28564453, 1.9277344,1,0,182,27,1,1 
0.4970703, -1.0498047, 4.361328,1,0,183,27,1,1 
1.2685547, -3.3764648, 8.342773,1,0,184,27,1,1 
-0.013671875, 3.1132812, 3.5336914,1,0,185,28,1,1 
4.0742188, 9.575684, 1.1225586,1,0,186,28,1,1 
4.833008, 4.5268555, -0.92041016,1,0,187,28,1,1 
6.336914, 0.38134766, 2.4858398,1,0,188,28,1,1 
9.562012, -5.1000977, 2.097168,1,0,189,28,1,1 
6.1416016, -5.474121, 0.9863281,1,0,190,28,1,1 
4.5444336, -2.321289, 1.550293,1,0,191,28,1,1 
4.567871, 0.2944336, 1.6738281,1,0,192,28,1,1 
4.970703, 1.6044922, 1.0273438,1,0,193,28,1,1 
5.4819336, 0.7758789, 0.3852539,1,0,194,28,1,1 
4.838379, 0.57177734, 0.6738281,1,0,195,28,1,1 
4.248535, -0.16748047, 0.6586914,1,0,196,28,1,1 
4.2250977, -0.52246094, 0.25585938,1,0,197,28,1,1 
3.9213867, -0.74609375, 0.3022461,1,0,198,28,1,1 
3.5546875, -0.3959961, 0.63964844,1,0,199,28,1,1 
3.4399414, 0.009277344, 0.69384766,1,0,200,28,1,1 
3.1801758, 0.29248047, 0.82714844,1,0,201,28,1,1 
2.9604492, -0.015136719, 1.0830078,1,0,202,28,1,1 
2.5625, -0.25439453, 1.3789062,1,0,203,29,1,1 
1.3417969, -0.16308594, 1.6616211,1,0,204,29,1,1 
0.27734375, -0.100097656, 1.9448242,1,0,205,29,1,1 
-0.5932617, -0.7709961, 1.527832,1,0,206,29,1,1 
-0.25683594, 0.010253906, 1.8754883,1,0,207,29,1,1 
-0.8149414, 0.28320312, 2.1049805,1,0,208,29,1,1 
-1.215332, -0.15771484, 1.4824219,1,0,209,29,1,1 
-1.3510742, -0.12011719, 1.6118164,1,0,210,29,1,1 
-1.5317383, 0.021484375, 1.5493164,1,0,211,29,1,1 
-1.4326172, 0.25976562, 1.3354492,1,0,212,29,1,1 
-1.065918, 0.41796875, 1.0068359,1,0,213,29,1,1 
-0.5253906, 0.40039062, 0.76123047,1,0,214,29,1,1 
-0.053710938, 0.43017578, 0.69677734,1,0,215,29,1,1 
0.095214844, 0.5566406, 0.80859375,1,0,216,29,1,1 
0.34472656, 0.4111328, 0.85839844,1,0,217,29,1,1 
0.37548828, 0.4350586, 1.0498047,1,0,218,29,1,1 
0.43359375, 0.3100586, 1.1137695,1,0,219,29,1,1 
0.47070312, 0.26708984, 1.1899414,1,0,220,29,1,1 
0.63916016, 0.21972656, 1.2421875,1,0,221,30,1,1 
0.7763672, 0.28564453, 1.1806641,1,0,222,30,1,1 
0.74316406, 0.30078125, 1.1552734,1,0,223,30,1,1 
0.7241211, 0.43310547, 2.0751953,1,0,224,30,1,1 
1.1772461, 1.6679688, 4.7182617,1,0,225,30,1,1 
2.1826172, 3.019043, 7.0,1,0,226,30,1,1 
2.0629883, -4.5625, 5.591797,1,0,227,30,1,1 
3.2651367, -10.069824, -0.46533203,1,0,228,30,1,1 
4.805664, -3.0263672, 1.5371094,1,0,229,30,1,1 
8.367676, 2.0625, 3.1054688,1,0,230,30,1,1 
10.302246, 5.5024414, 1.1875,1,0,231,30,1,1 
5.5336914, 2.4233398, 1.0932617,1,0,232,30,1,1 
4.0351562, 1.0263672, 1.9003906,1,0,233,30,1,1 
5.2993164, 0.15527344, 1.2265625,1,0,234,30,1,1 
4.9941406, -0.6308594, 1.1826172,1,0,235,30,1,1 
5.300293, -0.8051758, 0.5703125,1,0,236,30,1,1 
4.7021484, -0.6152344, 0.6279297,1,0,237,30,1,1 
4.229492, -0.45117188, 0.5,1,0,238,30,1,1 
3.8168945, -0.35253906, 0.6098633,1,0,239,31,1,1 
3.2475586, -0.33984375, 1.0,1,0,240,31,1,1 
2.6733398, -0.5776367, 1.2050781,1,0,241,31,1,1 
2.7592773, -0.38916016, 1.0336914,1,0,242,31,1,1 
2.9663086, -0.016113281, 0.8588867,1,0,243,31,1,1 
2.809082, 0.91259766, 0.58203125,1,0,244,31,1,1 
1.3564453, 0.36914062, 1.2612305,1,0,245,31,1,1 
-0.5083008, -0.020019531, 1.6694336,1,0,246,31,1,1 
-0.77441406, -0.77783203, 1.5595703,1,0,247,31,1,1 
-1.2177734, 0.39501953, 2.0825195,1,0,248,31,1,1 
-1.0263672, -0.22509766, 1.7431641,1,0,249,31,1,1 
-0.9482422, 0.1953125, 1.5976562,1,0,250,31,1,1 
-0.99658203, 0.20507812, 1.3701172,1,0,251,31,1,1 
-1.0273438, 0.33691406, 1.2646484,1,0,252,31,1,1 
-0.7548828, 0.29345703, 0.9824219,1,0,253,31,1,1 
-0.48095703, 0.2368164, 0.9321289,1,0,254,31,1,1 
-0.23925781, 0.14746094, 0.86572266,1,0,1,31,1,1 
-0.067871094, 0.021484375, 0.7836914,1,0,2,31,1,1 
0.13427734, -0.03466797, 0.7416992,1,0,3,32,1,1 
0.12646484, -0.17919922, 0.6459961,1,0,4,32,1,1 
0.30566406, -0.11279297, 0.75146484,1,0,5,32,1,1 
0.6015625, -0.11621094, 0.8574219,1,0,6,32,1,1 
0.5942383, -0.2680664, 0.8847656,1,0,7,32,1,1 
0.70166016, -0.390625, 0.9794922,1,0,8,32,1,1 
0.6738281, -0.5839844, 0.99902344,1,0,9,32,1,1 
0.6767578, -0.72802734, 1.1259766,1,0,10,32,1,1 
0.6455078, -0.890625, 1.168457,1,0,11,32,1,1 
0.6669922, -0.8232422, 1.0698242,1,0,12,32,1,1 
0.63623047, -0.8881836, 2.5390625,1,0,13,32,1,1 
0.66796875, -1.9365234, 5.8549805,1,0,14,32,1,1 
1.1518555, -3.5976562, 9.628418,1,0,15,32,1,1 
-0.9892578, 7.4750977, 0.5932617,1,0,16,32,1,1 
5.036133, 7.526367, -0.53759766,1,0,17,32,1,1 
3.9750977, 3.3286133, 0.6586914,1,0,18,32,1,1 
5.7802734, -0.6894531, 2.8208008,1,0,19,32,1,1 
10.513184, -4.935547, 1.9975586,1,0,20,32,1,1 
7.0268555, -4.4174805, 0.6660156,1,0,21,33,1,1 
4.321289, -0.9526367, 2.3154297,1,0,22,33,1,1 
5.0629883, 1.6953125, 1.6484375,1,0,23,33,1,1 
5.5825195, 2.211914, 0.86865234,1,0,24,33,1,1 
5.072754, 1.5878906, 0.99609375,1,0,25,33,1,1 
4.9399414, 0.9399414, 0.90234375,1,0,26,33,1,1 
5.404297, -0.024902344, 0.2475586,1,0,27,33,1,1 
5.197754, -0.578125, -0.15917969,1,0,28,33,1,1 
4.276367, -0.5048828, 0.28125,1,0,29,33,1,1 
3.8808594, -0.2265625, 0.45166016,1,0,30,33,1,1 
3.5888672, 0.37890625, 0.86816406,1,0,31,33,1,1 
3.4746094, 0.5410156, 0.60791016,1,0,32,33,1,1 
3.796875, -0.44970703, 0.23486328,1,0,33,33,1,1 
2.6967773, 0.42919922, 1.3759766,1,0,34,33,1,1 
1.1005859, 0.48046875, 2.102539,1,0,35,33,1,1 
0.50341797, -0.50683594, 2.3266602,1,0,36,33,1,1 
0.5078125, -0.8691406, 1.7387695,1,0,37,33,1,1 
-0.24707031, -0.43115234, 1.5810547,1,0,38,33,1,1 
-0.74560547, -0.067871094, 1.3920898,1,0,39,34,1,1 
-1.0361328, -0.16845703, 1.3413086,1,0,40,34,1,1 
-1.2426758, -0.6020508, 1.1899414,1,0,41,34,1,1 
-0.9916992, -0.4272461, 1.2709961,1,0,42,34,1,1 
-0.94873047, -0.3564453, 1.1469727,1,0,43,34,1,1 
-0.8256836, -0.103027344, 1.0776367,1,0,44,34,1,1 
-0.44726562, 0.01953125, 0.9692383,1,0,45,34,1,1 
0.03955078, 0.10644531, 0.96972656,1,0,46,34,1,1 
0.32617188, 0.15429688, 1.0151367,1,0,47,34,1,1 
0.3046875, 0.3828125, 1.1025391,1,0,48,34,1,1 
0.39990234, 0.3461914, 1.1938477,1,0,49,34,1,1 
0.45263672, 0.37304688, 1.3569336,1,0,50,34,1,1 
0.53125, 0.45117188, 1.2416992,1,0,51,34,1,1 
0.50439453, 0.51904297, 1.1523438,1,0,52,34,1,1 
0.45947266, 0.62060547, 1.1811523,1,0,53,34,1,1 
0.4111328, 0.66552734, 1.1728516,1,0,54,34,1,1 
0.54345703, 0.5805664, 1.2314453,1,0,55,34,1,1 
0.51123047, 0.72216797, 1.3007812,1,0,56,34,1,1 
0.43603516, 0.7158203, 1.1816406,1,0,57,35,1,1 
0.4272461, 0.8076172, 1.0830078,1,0,58,35,1,1 
0.27783203, 0.7060547, 0.90234375,1,0,59,35,1,1 
0.17285156, 0.8149414, 2.8354492,1,0,60,35,1,1 
0.76171875, 2.0708008, 6.203125,1,0,61,35,1,1 
2.1333008, 2.6191406, 9.968262,1,0,62,35,1,1 
-4.741699, -12.378906, 2.796875,1,0,63,35,1,1 
4.4140625, -7.569824, -2.0029297,1,0,64,35,1,1 
5.3623047, -0.9511719, 3.1225586,1,0,65,35,1,1 
13.562988, 3.9125977, 2.119629,1,0,66,35,1,1 
9.873535, 5.6972656, -1.4428711,1,0,67,35,1,1 
2.0649414, 1.5019531, 3.2182617,1,0,68,35,1,1 
2.8535156, -0.19433594, 2.599121,1,0,69,35,1,1 
5.741211, -1.2719727, 1.8227539,1,0,70,35,1,1 
6.145508, -2.1450195, 1.253418,1,0,71,35,1,1 
6.158203, -1.3691406, 0.9345703,1,0,72,35,1,1 
5.269043, -0.77246094, 1.065918,1,0,73,35,1,1 
5.088867, -0.36279297, 0.54833984,1,0,74,35,1,1 
4.9414062, 0.33154297, 0.080566406,1,0,75,36,1,1 
3.7514648, 0.43652344, 0.47558594,1,0,76,36,1,1 
3.1186523, 0.26464844, 0.7871094,1,0,77,36,1,1 
2.9707031, -0.14794922, 0.8613281,1,0,78,36,1,1 
2.9829102, -0.4506836, 1.050293,1,0,79,36,1,1 
2.6235352, -0.54248047, 1.3837891,1,0,80,36,1,1 
1.762207, -0.34228516, 1.1801758,1,0,81,36,1,1 
1.2729492, -0.3569336, 1.2011719,1,0,82,36,1,1 
0.5751953, -0.10449219, 1.8476562,1,0,83,36,1,1 
0.10595703, 0.33984375, 1.9345703,1,0,84,36,1,1 
-0.5908203, 0.38916016, 2.083496,1,0,85,36,1,1 
-1.0175781, 0.640625, 1.652832,1,0,86,36,1,1 
-1.0307617, 0.061035156, 1.2006836,1,0,87,36,1,1 
-1.2275391, 0.66259766, 1.1743164,1,0,88,36,1,1 
-0.90625, 0.4165039, 0.81884766,1,0,89,36,1,1 
-0.70410156, 0.36328125, 1.0234375,1,0,90,36,1,1 
-0.39746094, 0.2944336, 0.87353516,1,0,91,36,1,1 
-0.12988281, 0.17333984, 0.8696289,1,0,92,36,1,1 
0.083984375, -0.07910156, 0.80810547,1,0,93,37,1,1 
0.29052734, -0.29882812, 0.9892578,1,0,94,37,1,1 
0.40576172, -0.37353516, 0.94921875,1,0,95,37,1,1 
0.4975586, -0.41455078, 0.90185547,1,0,96,37,1,1 
0.52783203, -0.4165039, 0.8095703,1,0,97,37,1,1 
0.3876953, -0.41064453, 0.63427734,1,0,98,37,1,1 
0.19873047, -0.6533203, 0.39160156,1,0,99,37,1,1 
0.3491211, -0.5932617, 0.8178711,1,0,100,37,1,1 
0.29541016, -0.55371094, 1.0234375,1,0,101,37,1,1 
0.6621094, -0.6347656, 1.0761719,1,0,102,37,1,1 
0.7944336, -0.67041016, 1.0297852,1,0,103,37,1,1 
0.46972656, -0.68408203, 0.9145508,1,0,104,37,1,1 
0.5024414, -0.6425781, 0.69628906,1,0,105,37,1,1 
0.2524414, -0.49023438, 0.6948242,1,0,106,37,1,1 
0.4116211, -0.5307617, 4.8007812,1,0,107,37,1,1 
0.76220703, -2.6972656, 12.446289,1,0,108,37,1,1 
-0.14013672, 2.3916016, 9.113281,1,0,109,37,1,1 
5.7495117, 13.555664, -4.440918,1,0,110,37,1,1 
3.0820312, 4.5463867, 0.5751953,1,0,111,38,1,1 
4.054199, 0.08496094, 2.836914,1,0,112,38,1,1 
9.328125, -4.3476562, 5.755371,1,0,113,38,1,1 
8.250488, -8.803711, 0.33789062,1,0,114,38,1,1 
5.078125, -3.2729492, 2.1918945,1,0,115,38,1,1 
3.4423828, 0.44970703, 3.2993164,1,0,116,38,1,1 
6.099121, 1.9873047, 1.4135742,1,0,117,38,1,1 
5.5317383, 2.5341797, 0.8208008,1,0,118,38,1,1 
4.3012695, 1.6660156, 1.4038086,1,0,119,38,1,1 
4.166992, 0.93359375, 1.8115234,1,0,120,38,1,1 
4.932129, -0.22802734, 0.390625,1,0,121,38,1,1 
5.307617, -0.75927734, -0.019042969,1,0,122,38,1,1 
4.4257812, -0.7089844, 0.3178711,1,0,123,38,1,1 
3.1850586, -0.55078125, 0.83203125,1,0,124,38,1,1 
2.8896484, -0.061035156, 0.90771484,1,0,125,38,1,1 
2.8969727, -0.052734375, 0.79052734,1,0,126,38,1,1 
2.8095703, 0.083496094, 0.9404297,1,0,127,38,1,1 
1.7119141, 0.60302734, 1.5756836,1,0,128,38,1,1 
0.5751953, -0.18554688, 2.0898438,1,0,129,39,1,1 
0.85009766, -1.1704102, 1.5180664,1,0,130,39,1,1 
0.029296875, -1.0791016, 1.1855469,1,0,131,39,1,1 
-0.31591797, -0.3798828, 1.2836914,1,0,132,39,1,1 
-0.7685547, -0.32373047, 1.1118164,1,0,133,39,1,1 
-0.27929688, 0.3017578, 1.2294922,1,0,134,39,1,1 
-0.17333984, 0.19921875, 1.2314453,1,0,135,39,1,1 
-0.62646484, -0.037597656, 1.1611328,1,0,136,39,1,1 
-0.34814453, -0.13427734, 1.1020508,1,0,137,39,1,1 
-0.4970703, -0.06347656, 1.0874023,1,0,138,39,1,1 
-0.27978516, -0.1665039, 0.87841797,1,0,139,39,1,1 
0.10839844, -0.3334961, 0.74365234,1,0,140,39,1,1 
0.22607422, -0.19433594, 0.82128906,1,0,141,39,1,1 
0.24023438, -0.119140625, 0.9267578,1,0,142,39,1,1 
-0.029785156, 0.083496094, 0.8623047,1,0,143,39,1,1 
0.27197266, -0.13574219, 0.83691406,1,0,144,39,1,1 
0.25585938, 0.027832031, 0.87060547,1,0,145,39,1,1 
-0.12646484, 0.4975586, 1.0517578,1,0,146,39,1,1 
0.6948242, 0.11328125, 0.87890625,1,0,147,40,1,1 
0.55078125, 0.43847656, 1.0244141,1,0,148,40,1,1 
0.51171875, 0.81152344, 1.2675781,1,0,149,40,1,1 
0.5859375, 0.91308594, 1.3842773,1,0,150,40,1,1 
0.5571289, 0.9580078, 1.5683594,1,0,151,40,1,1 
0.25830078, 0.8828125, 1.5273438,1,0,152,40,1,1 
-0.07763672, 0.5473633, 1.6513672,1,0,153,40,1,1 
-0.0703125, 0.61035156, 3.6967773,1,0,154,40,1,1 
0.51171875, 1.7924805, 8.649414,1,0,155,40,1,1 
1.1479492, -4.322754, 13.008789,1,0,156,40,1,1 
-1.6650391, -16.0, -1.8876953,1,0,157,40,1,1 
4.6606445, -4.3310547, 1.3261719,1,0,158,40,1,1 
7.196289, -0.048828125, 4.802246,1,0,159,40,1,1 
14.311035, 6.501465, 0.27978516,1,0,160,40,1,1 
7.541504, 5.2558594, -1.71875,1,0,161,40,1,1 
1.9169922, 2.328125, 3.7324219,1,0,162,40,1,1 
3.6894531, -0.1352539, 2.5039062,1,0,163,40,1,1 
5.438965, -0.9892578, 1.715332,1,0,164,40,1,1 
5.6660156, -1.3623047, 1.3574219,1,0,165,41,1,1 
6.4277344, -0.8857422, -0.18310547,1,0,166,41,1,1 
5.6918945, -0.75341797, -0.08642578,1,0,167,41,1,1 
4.7460938, -0.31933594, -0.16015625,1,0,168,41,1,1 
3.9887695, 0.0014648438, -0.011230469,1,0,169,41,1,1 
3.5195312, 0.390625, 0.010253906,1,0,170,41,1,1 
3.1235352, 0.1694336, 0.4711914,1,0,171,41,1,1 
2.5019531, -0.29248047, 0.8178711,1,0,172,41,1,1 
2.2402344, -0.43945312, 0.8823242,1,0,173,41,1,1 
2.0161133, -0.4892578, 1.0048828,1,0,174,41,1,1 
1.1625977, -0.8330078, 1.1728516,1,0,175,41,1,1 
1.4287109, -0.21044922, 1.0126953,1,0,176,41,1,1 
0.5913086, -0.41601562, 1.5756836,1,0,177,41,1,1 
0.118652344, -0.3100586, 1.6459961,1,0,178,41,1,1 
-0.26220703, 0.20361328, 1.7148438,1,0,179,41,1,1 
-0.3251953, 0.13330078, 1.2514648,1,0,180,41,1,1 
-0.7714844, 0.4345703, 1.1704102,1,0,181,41,1,1 
-0.6513672, 0.5996094, 1.1235352,1,0,182,41,1,1 
-0.5708008, 0.70947266, 1.0366211,1,0,183,42,1,1 
-0.54589844, 0.6567383, 0.99316406,1,0,184,42,1,1 
-0.5419922, 0.578125, 0.9243164,1,0,185,42,1,1 
-0.22998047, 0.39453125, 0.9453125,1,0,186,42,1,1 
-0.3959961, 0.30078125, 0.80322266,1,0,187,42,1,1 
-0.91259766, 0.05517578, 0.5209961,1,0,188,42,1,1 
-0.5024414, -0.10888672, 0.7265625,1,0,189,42,1,1 
-0.12939453, -0.34228516, 0.7392578,1,0,190,42,1,1 
0.52246094, -0.35058594, 0.9003906,1,0,191,42,1,1 
0.64453125, -0.62353516, 1.0151367,1,0,192,42,1,1 
0.20751953, -0.8178711, 0.9560547,1,0,193,42,1,1 
0.93652344, -0.6772461, 1.2416992,1,0,194,42,1,1 
0.46435547, -0.7890625, 1.300293,1,0,195,42,1,1 
0.4951172, -0.7285156, 1.3647461,1,0,196,42,1,1 
0.46240234, -0.6254883, 1.3857422,1,0,197,42,1,1 
0.26611328, -0.6401367, 1.3354492,1,0,198,42,1,1 
-0.11621094, -0.6508789, 2.3237305,1,0,199,42,1,1 
0.33740234, -0.76904297, 5.8564453,1,0,200,42,1,1 
0.89208984, -2.9580078, 12.021484,1,0,201,43,1,1 
0.9663086, 7.458496, 2.9824219,1,0,202,43,1,1 
6.438965, 10.397949, -2.9628906,1,0,203,43,1,1 
3.6582031, 3.5424805, 0.56640625,1,0,204,43,1,1 
6.3867188, -0.47265625, 3.7963867,1,0,205,43,1,1 
11.081543, -8.656738, 2.1049805,1,0,206,43,1,1 
6.0180664, -6.5375977, 0.15771484,1,0,207,43,1,1 
3.0620117, -1.5727539, 2.9125977,1,0,208,43,1,1 
4.5336914, 0.84228516, 2.270996,1,0,209,43,1,1 
6.5126953, 2.7885742, 0.9394531,1,0,210,43,1,1 
5.5317383, 1.8056641, 0.71972656,1,0,211,43,1,1 
4.867676, 1.2202148, 0.7910156,1,0,212,43,1,1 
4.698242, 0.35351562, 0.5439453,1,0,213,43,1,1 
4.3061523, -0.59033203, 0.6118164,1,0,214,43,1,1 
4.3120117, -0.7470703, 0.32763672,1,0,215,43,1,1 
2.7402344, 0.009765625, 1.1000977,1,0,216,43,1,1 
1.9912109, 0.38476562, 1.5478516,1,0,217,43,1,1 
2.328125, 0.32617188, 1.2041016,1,0,218,43,1,1 
2.2719727, -0.24316406, 1.1479492,1,0,219,44,1,1 
1.6303711, -0.34326172, 0.92871094,1,0,220,44,1,1 
0.7841797, -0.22216797, 1.965332,1,0,221,44,1,1 
0.59277344, -1.1547852, 1.1884766,1,0,222,44,1,1 
0.35205078, -0.7392578, 1.5751953,1,0,223,44,1,1 
-0.36035156, -0.06201172, 1.628418,1,0,224,44,1,1 
-0.66748047, -0.40234375, 0.92041016,1,0,225,44,1,1 
-0.47802734, 0.51416016, 1.6547852,1,0,226,44,1,1 
-0.65527344, -0.1640625, 0.8095703,1,0,227,44,1,1 
-0.72314453, -0.099121094, 0.9272461,1,0,228,44,1,1 
-0.67285156, -0.13769531, 0.92578125,1,0,229,44,1,1 
-0.50097656, -0.110839844, 0.8881836,1,0,230,44,1,1 
-0.33544922, -0.032226562, 0.81396484,1,0,231,44,1,1 
-0.16357422, -0.022460938, 0.6347656,1,0,232,44,1,1 
0.21484375, -0.08496094, 0.65283203,1,0,233,44,1,1 
0.40527344, -0.13964844, 0.6352539,1,0,234,44,1,1 
0.5073242, -0.0043945312, 0.75878906,1,0,235,44,1,1 
0.35351562, 0.25195312, 0.8383789,1,0,236,44,1,1 
0.5527344, 0.16113281, 0.8520508,1,0,237,45,1,1 
0.6274414, 0.37597656, 1.0952148,1,0,238,45,1,1 
0.73828125, 0.4321289, 1.3354492,1,0,239,45,1,1 
0.67089844, 0.66259766, 1.6523438,1,0,240,45,1,1 
0.58251953, 0.78759766, 1.4912109,1,0,241,45,1,1 
0.38134766, 0.9082031, 1.5883789,1,0,242,45,1,1 
0.048828125, 1.0297852, 2.0107422,1,0,243,45,1,1 
0.46289062, 1.828125, 3.828125,1,0,244,45,1,1 
1.6030273, 4.371582, 7.0756836,1,0,245,45,1,1 
0.50878906, -2.8027344, 7.89209,1,0,246,45,1,1 
-1.0849609, -12.54541, 2.9926758,1,0,247,45,1,1 
5.8325195, -5.7163086, 0.6225586,1,0,248,45,1,1 
7.7231445, 0.8149414, 3.3305664,1,0,249,45,1,1 
12.106934, 6.4018555, 1.2612305,1,0,250,45,1,1 
5.466797, 3.0004883, 0.6401367,1,0,251,45,1,1 
3.383789, 1.2353516, 2.6884766,1,0,252,45,1,1 
5.378418, -0.82373047, 1.8735352,1,0,253,45,1,1 
5.5410156, -1.6098633, 1.5595703,1,0,254,45,1,1 
5.188965, -0.8330078, 1.3920898,1,0,1,46,1,1 
5.109375, -0.9135742, 1.206543,1,0,2,46,1,1 
4.9467773, -0.68115234, 0.7084961,1,0,3,46,1,1 
4.1655273, -0.31884766, 0.6777344,1,0,4,46,1,1 
3.4418945, 0.40966797, 0.71533203,1,0,5,46,1,1 
3.302246, 0.7363281, 0.6713867,1,0,6,46,1,1 
2.440918, 0.22167969, 1.1269531,1,0,7,46,1,1 
2.6816406, 0.064453125, 0.9238281,1,0,8,46,1,1 
2.8256836, 0.5722656, 0.76123047,1,0,9,46,1,1 
2.1728516, 0.5341797, 0.9472656,1,0,10,46,1,1 
0.83984375, 0.34375, 1.6386719,1,0,11,46,1,1 
0.3828125, 0.44970703, 1.4174805,1,0,12,46,1,1 
-0.09814453, 0.8232422, 1.7290039,1,0,13,46,1,1 
-0.48535156, -0.3803711, 1.230957,1,0,14,46,1,1 
-0.92041016, 0.4399414, 1.6020508,1,0,15,46,1,1 
-0.6669922, 0.18017578, 0.9042969,1,0,16,46,1,1 
-0.9970703, 0.4267578, 0.90722656,1,0,17,46,1,1 
-0.8876953, 0.49853516, 0.9555664,1,0,18,46,1,1 
-0.82128906, 0.46044922, 0.84472656,1,0,19,47,1,1 
-0.43017578, 0.19677734, 0.73339844,1,0,20,47,1,1 
-0.32177734, -0.049316406, 0.6298828,1,0,21,47,1,1 
-0.017578125, -0.10986328, 0.84375,1,0,22,47,1,1 
0.18310547, -0.2866211, 0.7807617,1,0,23,47,1,1 
0.09033203, -0.5180664, 0.78564453,1,0,24,47,1,1 
0.1274414, -0.59765625, 0.73876953,1,0,25,47,1,1 
0.30810547, -0.8276367, 0.88378906,1,0,26,47,1,1 
0.5229492, -0.7832031, 1.0898438,1,0,27,47,1,1 
0.4741211, -0.99072266, 1.1879883,1,0,28,47,1,1 
0.5258789, -1.0209961, 1.3603516,1,0,29,47,1,1 
0.5673828, -1.1328125, 1.3217773,1,0,30,47,1,1 
0.53027344, -1.0908203, 1.3574219,1,0,31,47,1,1 
0.43701172, -1.0961914, 1.1464844,1,0,32,47,1,1 
0.37109375, -0.9609375, 1.5351562,1,0,33,47,1,1 
0.5649414, -1.0673828, 4.132324,1,0,34,47,1,1 
1.5927734, -3.7138672, 10.165039,1,0,35,47,1,1 
0.18115234, 3.168457, 6.0839844,1,0,36,47,1,1 
5.40625, 11.805176, 0.8310547,1,0,37,48,1,1 
