x,y,z,interval_no,pause/unpause,data_sample_no,packet_no,App_Interval_no,RunType
3.8266602, 0.86621094, 1.543457,1,0,38,3,1,1 
4.7978516, -0.32177734, 0.85595703,1,0,39,3,1,1 
4.623047, -1.0869141, 0.49169922,1,0,40,3,1,1 
4.5268555, -1.1210938, 0.2265625,1,0,41,3,1,1 
4.029785, -0.99658203, 0.4584961,1,0,42,3,1,1 
3.897461, -0.8930664, 0.46191406,1,0,43,3,1,1 
3.4614258, -0.5004883, 0.6484375,1,0,44,3,1,1 
3.319336, -0.20117188, 0.9760742,1,0,45,3,1,1 
3.1850586, 0.029296875, 0.99072266,1,0,46,3,1,1 
2.4082031, 0.14746094, 0.85546875,1,0,47,3,1,1 
1.2006836, 0.27685547, 1.8242188,1,0,48,3,1,1 
0.044921875, 1.2475586, 2.150879,1,0,49,3,1,1 
-1.0908203, 0.26416016, 1.6459961,1,0,50,3,1,1 
-1.4902344, -0.53027344, 0.95751953,1,0,51,3,1,1 
-0.4482422, -0.9741211, 1.8891602,1,0,52,3,1,1 
-2.428711, 0.03564453, 1.0581055,1,0,53,3,1,1 
-2.7626953, -0.08691406, 1.5175781,1,0,54,3,1,1 
-2.557129, -0.3154297, 1.184082,1,0,55,4,1,1 
-1.6987305, -0.6977539, 1.0327148,1,0,56,4,1,1 
-0.9736328, -0.79589844, 1.0014648,1,0,57,4,1,1 
-0.52685547, -0.37353516, 1.3706055,1,0,58,4,1,1 
-0.03125, -0.020996094, 2.057129,1,0,59,4,1,1 
0.16113281, 0.13427734, 3.9560547,1,0,60,4,1,1 
0.88378906, 0.10986328, 4.2475586,1,0,61,4,1,1 
2.3754883, 2.975586, 4.338379,1,0,62,4,1,1 
5.918457, 4.210449, 0.045410156,1,0,63,4,1,1 
5.767578, 0.99609375, 1.4526367,1,0,64,4,1,1 
5.7978516, -2.088379, 2.9858398,1,0,65,4,1,1 
5.23584, -4.0410156, 1.9648438,1,0,66,4,1,1 
4.1381836, -3.494629, 2.1855469,1,0,67,4,1,1 
2.3554688, -0.48388672, 2.8198242,1,0,68,4,1,1 
3.3789062, 0.92578125, 2.4335938,1,0,69,4,1,1 
3.4135742, 1.1445312, 1.3242188,1,0,70,4,1,1 
5.210449, 1.1464844, 1.3344727,1,0,71,4,1,1 
4.494629, 1.2436523, 0.8354492,1,0,72,4,1,1 
2.915039, 1.0893555, 1.3500977,1,0,73,5,1,1 
4.1484375, 0.49560547, 0.79589844,1,0,74,5,1,1 
3.885254, 0.15136719, 0.765625,1,0,75,5,1,1 
4.036133, -0.46435547, 0.74072266,1,0,76,5,1,1 
3.7011719, -0.53222656, 0.59521484,1,0,77,5,1,1 
4.0913086, -1.6508789, -0.5004883,1,0,78,5,1,1 
3.71875, -1.6416016, -0.17871094,1,0,79,5,1,1 
1.7529297, -0.35302734, 2.0073242,1,0,80,5,1,1 
0.60009766, -0.81103516, 1.4506836,1,0,81,5,1,1 
-0.5439453, 0.46044922, 2.5019531,1,0,82,5,1,1 
-0.22509766, 0.5878906, 1.7021484,1,0,83,5,1,1 
-0.9355469, 0.0063476562, 1.1430664,1,0,84,5,1,1 
-2.2333984, 0.005859375, 1.449707,1,0,85,5,1,1 
-2.597168, -0.087402344, 1.4829102,1,0,86,5,1,1 
-2.897461, 0.06933594, 1.0073242,1,0,87,5,1,1 
-2.4648438, 0.5136719, 0.78564453,1,0,88,5,1,1 
-1.7871094, 1.2041016, 0.52246094,1,0,89,5,1,1 
-1.0610352, 1.2299805, 0.44726562,1,0,90,5,1,1 
-0.27490234, 0.6088867, 0.89697266,1,0,91,6,1,1 
0.35498047, 0.09765625, 1.534668,1,0,92,6,1,1 
0.84228516, -0.072753906, 2.1254883,1,0,93,6,1,1 
1.4418945, 1.0058594, 3.959961,1,0,94,6,1,1 
2.2460938, 1.8198242, 5.4125977,1,0,95,6,1,1 
3.2695312, -2.6835938, 3.956543,1,0,96,6,1,1 
8.51709, -2.802246, 1.2753906,1,0,97,6,1,1 
4.946289, 0.4169922, 3.3085938,1,0,98,6,1,1 
6.7719727, 1.7192383, 1.777832,1,0,99,6,1,1 
4.288086, 2.4072266, 1.7666016,1,0,100,6,1,1 
2.1333008, 1.2119141, 2.1098633,1,0,101,6,1,1 
3.2407227, 0.46777344, 1.8520508,1,0,102,6,1,1 
4.3242188, 0.57714844, 1.1591797,1,0,103,6,1,1 
5.2592773, -0.54345703, 0.44580078,1,0,104,6,1,1 
5.128418, -0.8125, 0.27783203,1,0,105,6,1,1 
4.9365234, -1.0908203, 0.10205078,1,0,106,6,1,1 
3.8691406, -1.347168, 0.5805664,1,0,107,6,1,1 
3.847168, -1.2890625, 0.9848633,1,0,108,6,1,1 
3.8833008, -0.56640625, 0.9267578,1,0,109,7,1,1 
3.786621, 0.15625, 1.0639648,1,0,110,7,1,1 
3.3725586, 1.0327148, 0.7709961,1,0,111,7,1,1 
2.4785156, 1.1323242, 0.6879883,1,0,112,7,1,1 
-0.041992188, 1.1054688, 2.1679688,1,0,113,7,1,1 
-1.3291016, 1.5839844, 2.3095703,1,0,114,7,1,1 
-0.6743164, -2.6376953, 0.17480469,1,0,115,7,1,1 
-1.9042969, 0.6176758, 2.1142578,1,0,116,7,1,1 
-2.3881836, 0.17675781, 1.1601562,1,0,117,7,1,1 
-3.1108398, -0.22802734, 1.2919922,1,0,118,7,1,1 
-2.7636719, -0.41748047, 1.5600586,1,0,119,7,1,1 
-1.9428711, -0.69189453, 1.1362305,1,0,120,7,1,1 
-1.0917969, -0.95751953, 1.0683594,1,0,121,7,1,1 
-0.5488281, -0.5732422, 1.0532227,1,0,122,7,1,1 
-0.18017578, 0.05517578, 1.1782227,1,0,123,7,1,1 
0.22851562, 0.4819336, 1.6616211,1,0,124,7,1,1 
0.6904297, 0.7236328, 2.387207,1,0,125,7,1,1 
1.4121094, 0.5546875, 3.569336,1,0,126,7,1,1 
2.5078125, -0.62109375, 4.552246,1,0,127,8,1,1 
3.802246, 1.4257812, 4.01416,1,0,128,8,1,1 
5.0249023, 2.5800781, 0.3881836,1,0,129,8,1,1 
5.1118164, -0.23291016, 2.152832,1,0,130,8,1,1 
4.8808594, -1.9174805, 2.4248047,1,0,131,8,1,1 
4.6274414, -2.5498047, 1.9750977,1,0,132,8,1,1 
2.9404297, -1.4912109, 2.1293945,1,0,133,8,1,1 
3.6274414, -0.0034179688, 1.9243164,1,0,134,8,1,1 
4.763672, 0.24804688, 1.2597656,1,0,135,8,1,1 
4.9033203, 0.5908203, 0.88964844,1,0,136,8,1,1 
4.8320312, 0.7397461, 0.45703125,1,0,137,8,1,1 
4.4970703, 0.64941406, 0.5283203,1,0,138,8,1,1 
4.260742, 0.68310547, 0.76953125,1,0,139,8,1,1 
3.9121094, 0.66845703, 1.2192383,1,0,140,8,1,1 
3.9355469, 0.41357422, 1.3242188,1,0,141,8,1,1 
3.8515625, -0.20898438, 0.8989258,1,0,142,8,1,1 
3.9746094, -1.5361328, 0.045410156,1,0,143,8,1,1 
2.5483398, -0.8183594, 1.28125,1,0,144,8,1,1 
1.0703125, -0.34716797, 1.9296875,1,0,145,9,1,1 
-0.0146484375, -0.9511719, 1.2602539,1,0,146,9,1,1 
-0.20214844, 1.4238281, 2.7705078,1,0,147,9,1,1 
-1.512207, -0.47998047, 1.6782227,1,0,148,9,1,1 
-2.2988281, -0.49316406, 1.4951172,1,0,149,9,1,1 
-2.796875, -0.045410156, 1.6362305,1,0,150,9,1,1 
-3.015625, 0.2163086, 1.4536133,1,0,151,9,1,1 
-2.8720703, 0.29003906, 1.1152344,1,0,152,9,1,1 
-1.8110352, 0.7861328, 0.7314453,1,0,153,9,1,1 
-1.203125, 0.8876953, 0.49853516,1,0,154,9,1,1 
-0.47607422, 0.60302734, 0.75878906,1,0,155,9,1,1 
0.29785156, 0.026367188, 1.4067383,1,0,156,9,1,1 
0.7973633, -0.63964844, 1.5380859,1,0,157,9,1,1 
1.1010742, -0.084472656, 2.381836,1,0,158,9,1,1 
1.7861328, 1.7734375, 4.426758,1,0,159,9,1,1 
3.0126953, 0.99609375, 5.319336,1,0,160,9,1,1 
5.8222656, -3.5126953, 3.150879,1,0,161,9,1,1 
7.0791016, -0.9003906, 2.2563477,1,0,162,9,1,1 
5.711426, 0.26708984, 2.1123047,1,0,163,10,1,1 
5.027832, 1.8720703, 1.8876953,1,0,164,10,1,1 
2.7407227, 2.222168, 1.8413086,1,0,165,10,1,1 
2.7231445, 1.078125, 1.8916016,1,0,166,10,1,1 
4.095215, 1.0224609, 1.4052734,1,0,167,10,1,1 
4.586914, 0.057617188, 0.69873047,1,0,168,10,1,1 
5.7578125, -0.48535156, 0.08544922,1,0,169,10,1,1 
5.440918, -0.77685547, -0.27783203,1,0,170,10,1,1 
4.555664, -0.9111328, 0.17919922,1,0,171,10,1,1 
3.9194336, -1.1064453, 0.44677734,1,0,172,10,1,1 
3.984375, -0.86816406, 0.4741211,1,0,173,10,1,1 
3.6669922, -0.18457031, 1.0576172,1,0,174,10,1,1 
3.2827148, 0.43066406, 1.0078125,1,0,175,10,1,1 
2.5063477, 0.58496094, 0.984375,1,0,176,10,1,1 
1.2080078, 0.91308594, 1.7089844,1,0,177,10,1,1 
-0.19677734, 0.057128906, 1.9404297,1,0,178,10,1,1 
-1.3662109, -0.13574219, 2.222168,1,0,179,10,1,1 
-0.20996094, -2.7924805, 0.8588867,1,0,180,10,1,1 
-1.9824219, 0.5683594, 1.0756836,1,0,181,11,1,1 
-2.671875, 0.73535156, 1.2177734,1,0,182,11,1,1 
-3.166504, 0.53515625, 1.5405273,1,0,183,11,1,1 
-2.552246, 0.48486328, 1.2495117,1,0,184,11,1,1 
-1.5498047, -0.099609375, 1.015625,1,0,185,11,1,1 
-0.83740234, -0.32861328, 0.88964844,1,0,186,11,1,1 
-0.29541016, -0.1508789, 1.0761719,1,0,187,11,1,1 
0.08642578, -0.0146484375, 1.6166992,1,0,188,11,1,1 
0.5649414, 0.024902344, 2.581543,1,0,189,11,1,1 
1.1645508, 0.17626953, 4.1694336,1,0,190,11,1,1 
2.0805664, -0.39404297, 4.333496,1,0,191,11,1,1 
2.8735352, 1.5327148, 3.131836,1,0,192,11,1,1 
6.171875, 2.3051758, 0.54296875,1,0,193,11,1,1 
6.9555664, -0.7792969, 2.3046875,1,0,194,11,1,1 
5.1762695, -2.1884766, 2.1191406,1,0,195,11,1,1 
4.5253906, -2.6166992, 2.4370117,1,0,196,11,1,1 
2.6889648, -1.0668945, 2.5297852,1,0,197,11,1,1 
2.7949219, 0.4716797, 2.2470703,1,0,198,11,1,1 
4.7470703, 0.55859375, 1.2514648,1,0,199,12,1,1 
4.8632812, 0.6923828, 0.9848633,1,0,200,12,1,1 
3.6293945, 0.6298828, 1.0410156,1,0,201,12,1,1 
4.455078, 0.42529297, 0.37597656,1,0,202,12,1,1 
4.1835938, 0.48388672, 0.5761719,1,0,203,12,1,1 
3.6166992, 0.2006836, 0.9243164,1,0,204,12,1,1 
3.8828125, -0.08691406, 0.89501953,1,0,205,12,1,1 
4.0009766, -0.8222656, 0.49804688,1,0,206,12,1,1 
3.8476562, -1.0024414, -0.057128906,1,0,207,12,1,1 
3.2895508, -1.4360352, 0.5175781,1,0,208,12,1,1 
1.8496094, -0.14013672, 1.8510742,1,0,209,12,1,1 
0.70214844, -0.8720703, 1.3432617,1,0,210,12,1,1 
-0.30517578, -0.44726562, 2.0219727,1,0,211,12,1,1 
0.25732422, 1.4628906, 2.4697266,1,0,212,12,1,1 
-1.8583984, -0.55322266, 1.3461914,1,0,213,12,1,1 
-2.4394531, -0.22070312, 1.6435547,1,0,214,12,1,1 
-2.7749023, -0.140625, 1.394043,1,0,215,12,1,1 
-3.3857422, -0.018554688, 1.0341797,1,0,216,12,1,1 
-2.7250977, 0.38427734, 0.7368164,1,0,217,13,1,1 
-1.7573242, 1.0292969, 0.44580078,1,0,218,13,1,1 
-1.0400391, 0.9794922, 0.37353516,1,0,219,13,1,1 
-0.2939453, 0.61621094, 1.0561523,1,0,220,13,1,1 
0.37890625, 0.038085938, 1.8803711,1,0,221,13,1,1 
1.0092773, -0.05517578, 3.149414,1,0,222,13,1,1 
1.6000977, 0.9345703, 4.607422,1,0,223,13,1,1 
2.762207, 0.3803711, 5.338867,1,0,224,13,1,1 
5.165039, -3.8579102, 3.2944336,1,0,225,13,1,1 
7.708008, -0.15625, 2.2685547,1,0,226,13,1,1 
6.744629, 1.8129883, 1.996582,1,0,227,13,1,1 
5.3588867, 2.5385742, 1.8359375,1,0,228,13,1,1 
2.6113281, 2.0317383, 1.9155273,1,0,229,13,1,1 
2.7485352, 1.3305664, 1.8608398,1,0,230,13,1,1 
3.7792969, 0.78222656, 1.6303711,1,0,231,13,1,1 
3.4399414, 0.25683594, 1.1430664,1,0,232,13,1,1 
4.866211, -0.78271484, 0.43554688,1,0,233,13,1,1 
5.7905273, -0.7446289, -0.26611328,1,0,234,13,1,1 
4.5947266, -0.77783203, 0.21582031,1,0,235,14,1,1 
3.756836, -0.7573242, 0.6879883,1,0,236,14,1,1 
3.791504, -0.63964844, 0.39208984,1,0,237,14,1,1 
3.8461914, -0.26123047, 0.50390625,1,0,238,14,1,1 
3.3110352, -0.1640625, 0.51171875,1,0,239,14,1,1 
2.8774414, 0.24804688, 0.5761719,1,0,240,14,1,1 
1.7817383, 0.4423828, 1.1899414,1,0,241,14,1,1 
0.037109375, -0.24707031, 2.0078125,1,0,242,14,1,1 
-1.0019531, 0.42822266, 2.272461,1,0,243,14,1,1 
-1.1474609, -1.1181641, 1.0419922,1,0,244,14,1,1 
-1.1650391, -0.2939453, 3.0288086,1,0,245,14,1,1 
-2.0449219, -0.114746094, 1.2641602,1,0,246,14,1,1 
-2.9838867, -0.0068359375, 1.6748047,1,0,247,14,1,1 
-3.1269531, -0.2836914, 1.4804688,1,0,248,14,1,1 
-2.125, -0.22753906, 1.1967773,1,0,249,14,1,1 
-1.1923828, -0.47558594, 0.9560547,1,0,250,14,1,1 
-0.7109375, -0.10644531, 0.86083984,1,0,251,14,1,1 
-0.38720703, 0.45410156, 0.9716797,1,0,252,14,1,1 
0.20947266, 0.57128906, 1.9472656,1,0,253,15,1,1 
0.7290039, 0.5126953, 3.5595703,1,0,254,15,1,1 
1.6601562, -0.041992188, 4.2939453,1,0,1,15,1,1 
2.8769531, 1.5249023, 4.567871,1,0,2,15,1,1 
5.0507812, 3.1728516, 0.083496094,1,0,3,15,1,1 
5.317871, 0.019042969, 1.9775391,1,0,4,15,1,1 
6.692871, -2.616211, 3.302246,1,0,5,15,1,1 
5.3095703, -3.4697266, 1.8706055,1,0,6,15,1,1 
3.400879, -2.484375, 2.397461,1,0,7,15,1,1 
2.211914, 0.34716797, 2.3549805,1,0,8,15,1,1 
3.3574219, 1.0014648, 1.972168,1,0,9,15,1,1 
4.1342773, 1.2197266, 1.0395508,1,0,10,15,1,1 
4.9213867, 1.2109375, 0.83447266,1,0,11,15,1,1 
3.2392578, 1.1582031, 1.0087891,1,0,12,15,1,1 
3.8461914, 0.7753906, 0.92041016,1,0,13,15,1,1 
4.348633, 0.6567383, 0.7241211,1,0,14,15,1,1 
4.0913086, 0.2133789, 0.8623047,1,0,15,15,1,1 
3.6079102, 0.19189453, 1.6474609,1,0,16,15,1,1 
3.854004, -0.50683594, 0.67285156,1,0,17,16,1,1 
4.3911133, -1.8325195, -0.52490234,1,0,18,16,1,1 
3.1679688, -0.6147461, 0.92529297,1,0,19,16,1,1 
1.2817383, 0.1538086, 2.3408203,1,0,20,16,1,1 
0.40283203, -0.89208984, 1.7573242,1,0,21,16,1,1 
-0.3623047, 0.04296875, 2.6923828,1,0,22,16,1,1 
-0.6542969, -0.018554688, 2.4135742,1,0,23,16,1,1 
-2.0800781, -0.9370117, 1.2695312,1,0,24,16,1,1 
-2.6674805, -0.3491211, 1.3325195,1,0,25,16,1,1 
-2.9799805, -0.07128906, 1.1660156,1,0,26,16,1,1 
-2.9501953, 0.07421875, 1.0776367,1,0,27,16,1,1 
-2.1401367, 0.42236328, 0.54052734,1,0,28,16,1,1 
-1.4443359, 0.84033203, 0.46875,1,0,29,16,1,1 
-0.7089844, 0.67285156, 0.72509766,1,0,30,16,1,1 
0.115722656, 0.6254883, 1.3330078,1,0,31,16,1,1 
0.72265625, 0.18066406, 2.2949219,1,0,32,16,1,1 
1.2929688, 0.44921875, 4.070801,1,0,33,16,1,1 
2.0864258, 0.5961914, 4.5717773,1,0,34,16,1,1 
2.7270508, -1.9316406, 3.2001953,1,0,35,17,1,1 
6.9873047, -1.8686523, 2.4438477,1,0,36,17,1,1 
7.8291016, 1.4384766, 3.5517578,1,0,37,17,1,1 
7.4140625, 2.9711914, 1.6259766,1,0,38,17,1,1 
4.135742, 2.449707, 1.8129883,1,0,39,17,1,1 
1.4794922, 1.2260742, 2.109375,1,0,40,17,1,1 
2.489746, 0.9189453, 2.0917969,1,0,41,17,1,1 
4.654785, 0.70458984, 1.565918,1,0,42,17,1,1 
4.520508, -0.09472656, 0.56640625,1,0,43,17,1,1 
4.708496, -0.6459961, 0.62353516,1,0,44,17,1,1 
5.008789, -1.0302734, -0.11376953,1,0,45,17,1,1 
4.554199, -0.6533203, 0.14453125,1,0,46,17,1,1 
3.7583008, -0.89453125, 0.4946289,1,0,47,17,1,1 
3.6176758, -0.55078125, 0.42626953,1,0,48,17,1,1 
3.8666992, -0.028320312, 0.45898438,1,0,49,17,1,1 
3.2973633, -0.076171875, 0.74560547,1,0,50,17,1,1 
2.7626953, 0.13720703, 0.66845703,1,0,51,17,1,1 
1.800293, -0.5961914, 1.3989258,1,0,52,17,1,1 
0.20898438, 0.7158203, 2.5058594,1,0,53,18,1,1 
-0.9614258, 0.6064453, 2.2958984,1,0,54,18,1,1 
1.0766602, -4.6938477, -0.40527344,1,0,55,18,1,1 
-1.8896484, 0.09472656, 2.0859375,1,0,56,18,1,1 
-2.8725586, 0.21972656, 1.8310547,1,0,57,18,1,1 
-3.7998047, 0.18310547, 1.6835938,1,0,58,18,1,1 
-3.3432617, 0.4038086, 1.2553711,1,0,59,18,1,1 
-1.6499023, -0.05908203, 1.1367188,1,0,60,18,1,1 
-0.91259766, -0.49804688, 0.8930664,1,0,61,18,1,1 
-0.4868164, -0.16210938, 0.8300781,1,0,62,18,1,1 
0.20996094, 0.14404297, 1.5976562,1,0,63,18,1,1 
0.7050781, 0.1171875, 3.083496,1,0,64,18,1,1 
1.7568359, 0.057617188, 3.7470703,1,0,65,18,1,1 
2.7216797, 0.6513672, 4.0444336,1,0,66,18,1,1 
4.3618164, 2.6601562, 1.7773438,1,0,67,18,1,1 
5.7651367, 0.26953125, 1.1074219,1,0,68,18,1,1 
6.0927734, -2.0742188, 2.6606445,1,0,69,18,1,1 
5.2163086, -2.824707, 2.0673828,1,0,70,18,1,1 
3.5200195, -2.5551758, 2.0795898,1,0,71,19,1,1 
2.2890625, -0.37304688, 2.3291016,1,0,72,19,1,1 
2.9765625, 0.61035156, 1.9736328,1,0,73,19,1,1 
3.8730469, 0.5600586, 1.4072266,1,0,74,19,1,1 
4.966797, 0.85058594, 1.0063477,1,0,75,19,1,1 
3.7104492, 1.0649414, 0.6894531,1,0,76,19,1,1 
3.7114258, 0.69189453, 0.71972656,1,0,77,19,1,1 
4.743164, 0.5161133, 0.31103516,1,0,78,19,1,1 
3.9799805, 0.3017578, 0.8125,1,0,79,19,1,1 
4.095215, -0.21289062, 0.7163086,1,0,80,19,1,1 
3.8652344, -0.044433594, 1.046875,1,0,81,19,1,1 
4.0283203, -0.5629883, 0.26953125,1,0,82,19,1,1 
3.3813477, -1.0102539, 0.5029297,1,0,83,19,1,1 
1.6391602, 0.49658203, 2.2841797,1,0,84,19,1,1 
0.5444336, -0.3154297, 2.0351562,1,0,85,19,1,1 
-0.12402344, 0.18652344, 2.5268555,1,0,86,19,1,1 
-0.53222656, -0.09423828, 2.2324219,1,0,87,19,1,1 
-2.0146484, -0.61376953, 1.1918945,1,0,88,19,1,1 
-2.9335938, -0.37939453, 1.2290039,1,0,89,20,1,1 
-3.3657227, 0.18359375, 1.1186523,1,0,90,20,1,1 
-2.9018555, 0.40673828, 1.4067383,1,0,91,20,1,1 
-2.0683594, 0.5371094, 0.78759766,1,0,92,20,1,1 
-1.5317383, 0.7949219, 0.47070312,1,0,93,20,1,1 
-0.9873047, 0.47509766, 0.55126953,1,0,94,20,1,1 
-0.04296875, 0.07373047, 1.15625,1,0,95,20,1,1 
0.62597656, -0.12011719, 1.9731445,1,0,96,20,1,1 
1.2832031, 0.20898438, 3.8657227,1,0,97,20,1,1 
2.1108398, 1.3496094, 5.7822266,1,0,98,20,1,1 
3.3242188, -2.177246, 4.6899414,1,0,99,20,1,1 
7.2231445, -3.8398438, 1.5302734,1,0,100,20,1,1 
5.366699, 0.4428711, 3.2954102,1,0,101,20,1,1 
7.595215, 3.0107422, 1.8989258,1,0,102,20,1,1 
5.165039, 3.7856445, 1.5961914,1,0,103,20,1,1 
2.2675781, 1.9482422, 1.9916992,1,0,104,20,1,1 
2.1547852, 1.0561523, 2.0996094,1,0,105,20,1,1 
3.3364258, 0.5810547, 1.8842773,1,0,106,20,1,1 
4.992676, 0.16503906, 0.6640625,1,0,107,21,1,1 
4.973633, -0.703125, 0.5551758,1,0,108,21,1,1 
4.7700195, -0.9614258, 0.3017578,1,0,109,21,1,1 
4.504883, -0.78515625, 0.20703125,1,0,110,21,1,1 
3.7890625, -0.6044922, 0.5361328,1,0,111,21,1,1 
3.774414, -0.46923828, 0.38623047,1,0,112,21,1,1 
3.584961, -0.28222656, 0.74609375,1,0,113,21,1,1 
3.3027344, 0.09082031, 0.65625,1,0,114,21,1,1 
2.6635742, 0.4741211, 0.6645508,1,0,115,21,1,1 
1.418457, 0.58935547, 0.9790039,1,0,116,21,1,1 
0.03955078, 0.99365234, 1.8691406,1,0,117,21,1,1 
-0.8979492, 0.38378906, 1.5253906,1,0,118,21,1,1 
-1.4111328, -0.6274414, 1.0537109,1,0,119,21,1,1 
-0.71484375, -0.8378906, 2.4013672,1,0,120,21,1,1 
-2.1875, -0.087890625, 1.078125,1,0,121,21,1,1 
-2.6674805, -0.17529297, 1.6010742,1,0,122,21,1,1 
-2.9580078, -0.21142578, 1.3168945,1,0,123,21,1,1 
-1.9672852, -0.25195312, 1.4013672,1,0,124,21,1,1 
-1.0864258, -0.7626953, 1.28125,1,0,125,22,1,1 
-0.64746094, -0.71728516, 1.324707,1,0,126,22,1,1 
-0.17333984, -0.22070312, 1.2832031,1,0,127,22,1,1 
0.38623047, 0.4296875, 1.9667969,1,0,128,22,1,1 
0.91552734, 0.31884766, 2.552246,1,0,129,22,1,1 
0.9526367, 0.05908203, 3.5927734,1,0,130,22,1,1 
2.6171875, -0.87060547, 4.642578,1,0,131,22,1,1 
4.291992, 2.394043, 3.5595703,1,0,132,22,1,1 
5.3671875, 1.5820312, 0.8823242,1,0,133,22,1,1 
6.086914, -1.4321289, 2.739746,1,0,134,22,1,1 
4.692871, -1.8359375, 2.275879,1,0,135,22,1,1 
4.4375, -1.9931641, 2.5444336,1,0,136,22,1,1 
3.1186523, -0.39990234, 2.4711914,1,0,137,22,1,1 
3.8374023, 0.79345703, 2.0878906,1,0,138,22,1,1 
3.727539, 1.2451172, 1.3720703,1,0,139,22,1,1 
4.6870117, 1.3369141, 1.2602539,1,0,140,22,1,1 
3.6420898, 1.0229492, 1.1210938,1,0,141,22,1,1 
4.4501953, 0.3173828, 0.73876953,1,0,142,22,1,1 
4.633301, 0.20800781, 0.30908203,1,0,143,23,1,1 
3.9770508, 0.40722656, 0.92285156,1,0,144,23,1,1 
4.1328125, 0.15039062, 0.98535156,1,0,145,23,1,1 
4.117676, -0.8408203, 0.359375,1,0,146,23,1,1 
3.8549805, -1.3393555, 0.059570312,1,0,147,23,1,1 
3.340332, -1.5737305, 0.4169922,1,0,148,23,1,1 
1.5786133, -0.16113281, 2.1826172,1,0,149,23,1,1 
0.33398438, -1.0126953, 1.0864258,1,0,150,23,1,1 
-0.49609375, -0.076660156, 2.2871094,1,0,151,23,1,1 
-0.110839844, 0.5620117, 2.150879,1,0,152,23,1,1 
-1.3867188, -0.41064453, 1.3554688,1,0,153,23,1,1 
-2.4091797, -0.24267578, 1.1640625,1,0,154,23,1,1 
-2.7514648, -0.087890625, 1.1186523,1,0,155,23,1,1 
-2.7280273, 0.053710938, 0.99365234,1,0,156,23,1,1 
-2.5908203, 0.12841797, 0.6147461,1,0,157,23,1,1 
-1.8017578, 0.6875, 0.31933594,1,0,158,23,1,1 
-1.1342773, 0.92822266, 0.5029297,1,0,159,23,1,1 
-0.3466797, 0.71191406, 0.9169922,1,0,160,23,1,1 
0.30126953, 0.25341797, 1.6269531,1,0,161,24,1,1 
0.7602539, -0.053710938, 2.567871,1,0,162,24,1,1 
1.1948242, 0.34228516, 4.4536133,1,0,163,24,1,1 
2.1933594, 1.1289062, 5.6655273,1,0,164,24,1,1 
2.9711914, -2.838379, 3.9082031,1,0,165,24,1,1 
5.873047, -2.7646484, 2.2041016,1,0,166,24,1,1 
5.595215, 0.73828125, 3.40625,1,0,167,24,1,1 
7.267578, 3.105957, 1.6782227,1,0,168,24,1,1 
5.472168, 3.1362305, 1.6015625,1,0,169,24,1,1 
